Transaction_ID,Customer_ID,Customer_Type,Policy_ID,Policy_Name,Product_Family,Transaction_Date,Month,Year,Quarter,Sales_Channel,Agency_ID,Bank_ID,Transaction_Type,Transaction_Detail,Payment_Cost
6228,1928,CLP,19,RENDITE,PREVENTION,2/6/2016,2,2016,Q1,Bank,,5,Existing,Existing,12224.29962
6229,1928,CLP,12,DOPPIO VALORE,INVESTMENT,2/28/2016,2,2016,Q1,Bank,,1,Existing,Existing,19158.47314
6230,1929,CLP,9,CALCOLO,SAVING,2/26/2016,2,2016,Q1,Bank,,6,Lost,Lapse,14546.29718
6231,1929,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,2/1/2016,2,2016,Q1,Bank,,3,Existing,Existing,16959.68701
6232,1929,CLP,12,DOPPIO VALORE,INVESTMENT,2/8/2016,2,2016,Q1,Bank,,9,Existing,Existing,17429.24504
6233,1930,CLP,3,FUTURO PROTETTO,PROTECTION,2/8/2016,2,2016,Q1,Bank,,8,Existing,Existing,12603.75363
6234,1931,CLP,5,ZURICH PROTECTA,PROTECTION,2/18/2016,2,2016,Q1,Bank,,10,Lost,Surrender/Conversion,12929.49285
6235,1932,CLP,8,EKONOMIA,SAVING,2/29/2016,2,2016,Q1,Bank,,4,Existing,Existing,11731.02178
6236,1933,CLP,10,STEP BY STEP,SAVING,2/27/2016,2,2016,Q1,Bank,,4,Existing,Existing,11921.68685
6237,1934,CLP,4,GUARDIAN PA,PROTECTION,2/21/2016,2,2016,Q1,Bank,,3,Existing,Existing,14798.35312
6238,1935,CLP,6,CAPITALE DIFFERITO,SAVING,2/21/2016,2,2016,Q1,Bank,,7,Existing,Existing,13285.05275
6239,1936,CLP,19,RENDITE,PREVENTION,2/2/2016,2,2016,Q1,Bank,,10,Existing,Existing,12651.88523
6240,1936,CLP,11,BUON COMPLEANNO,INVESTMENT,2/1/2016,2,2016,Q1,Bank,,6,Existing,Existing,15352.24833
6241,1937,CLP,8,EKONOMIA,SAVING,2/11/2016,2,2016,Q1,Bank,,5,Existing,Existing,9989.128716
6242,1938,CLP,9,CALCOLO,SAVING,2/19/2016,2,2016,Q1,Bank,,8,Existing,Existing,13528.54556
6243,1939,CLP,3,FUTURO PROTETTO,PROTECTION,2/4/2016,2,2016,Q1,Bank,,6,Existing,Existing,18289.22552
6244,1940,CLP,9,CALCOLO,SAVING,2/4/2016,2,2016,Q1,Bank,,11,Existing,Existing,12616.26875
6245,1940,CLP,14,EXTERA,INVESTMENT,2/8/2016,2,2016,Q1,Bank,,11,Existing,Existing,17257.54193
6246,1940,CLP,3,FUTURO PROTETTO,PROTECTION,2/28/2016,2,2016,Q1,Bank,,11,Existing,Existing,16126.80051
6247,1941,CLP,11,BUON COMPLEANNO,INVESTMENT,2/20/2016,2,2016,Q1,Bank,,5,In-Force,Other Movements,17332.30059
6248,1941,CLP,3,FUTURO PROTETTO,PROTECTION,2/9/2016,2,2016,Q1,Bank,,2,Existing,Existing,17755.88671
6249,1942,CLP,16,IO DECIDO DIFFERITA,PREVENTION,2/23/2016,2,2016,Q1,Bank,,6,Existing,Existing,15459.49136
6250,1943,CLP,19,RENDITE,PREVENTION,2/29/2016,2,2016,Q1,Bank,,9,Existing,Existing,11226.0444
6251,1943,CLP,11,BUON COMPLEANNO,INVESTMENT,2/12/2016,2,2016,Q1,Bank,,6,Existing,Existing,18895.81029
6252,1944,CLP,11,BUON COMPLEANNO,INVESTMENT,2/6/2016,2,2016,Q1,Bank,,6,Existing,Existing,15810.28309
6253,1945,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,2/3/2016,2,2016,Q1,Bank,,10,Existing,Existing,16877.83258
6254,1946,CLP,11,BUON COMPLEANNO,INVESTMENT,2/19/2016,2,2016,Q1,Bank,,1,Existing,Existing,21373.43054
6255,1947,CLP,6,CAPITALE DIFFERITO,SAVING,2/18/2016,2,2016,Q1,Bank,,11,Existing,Existing,11395.49307
6256,1948,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,2/9/2016,2,2016,Q1,Bank,,3,Existing,Existing,15849.64152
6257,1949,CLP,3,FUTURO PROTETTO,PROTECTION,2/2/2016,2,2016,Q1,Bank,,1,Existing,Existing,16101.90204
6258,1950,CLP,8,EKONOMIA,SAVING,2/7/2016,2,2016,Q1,Bank,,1,Existing,Existing,10710.68825
6259,1951,CLP,19,RENDITE,PREVENTION,2/18/2016,2,2016,Q1,Bank,,1,Existing,Existing,13153.85396
6260,1952,CLP,10,STEP BY STEP,SAVING,2/11/2016,2,2016,Q1,Bank,,11,Existing,Existing,15642.27607
6261,1953,CLP,3,FUTURO PROTETTO,PROTECTION,2/3/2016,2,2016,Q1,Bank,,10,Existing,Existing,16157.73582
6262,1954,CLP,8,EKONOMIA,SAVING,2/26/2016,2,2016,Q1,Bank,,9,Existing,Existing,14232.09272
6263,1954,CLP,4,GUARDIAN PA,PROTECTION,2/3/2016,2,2016,Q1,Bank,,1,Existing,Existing,13808.03284
6264,1955,CLP,9,CALCOLO,SAVING,2/26/2016,2,2016,Q1,Bank,,1,Existing,Existing,15190.76044
6265,1955,CLP,11,BUON COMPLEANNO,INVESTMENT,2/24/2016,2,2016,Q1,Bank,,4,Existing,Existing,14844.22503
6266,1955,CLP,18,PREVIR,PREVENTION,2/21/2016,2,2016,Q1,Bank,,11,Existing,Existing,15200.26211
6267,1956,CLP,8,EKONOMIA,SAVING,2/1/2016,2,2016,Q1,Bank,,8,Existing,Existing,13859.85791
6268,1956,CLP,4,GUARDIAN PA,PROTECTION,2/6/2016,2,2016,Q1,Bank,,5,Existing,Existing,14660.99408
6269,1957,CLP,3,FUTURO PROTETTO,PROTECTION,2/28/2016,2,2016,Q1,Bank,,9,Existing,Existing,12338.14217
6270,1957,CLP,8,EKONOMIA,SAVING,2/11/2016,2,2016,Q1,Bank,,1,Existing,Existing,16123.85955
6271,1958,CLP,11,BUON COMPLEANNO,INVESTMENT,2/5/2016,2,2016,Q1,Bank,,9,Existing,Existing,17519.93298
6272,1958,CLP,19,RENDITE,PREVENTION,2/6/2016,2,2016,Q1,Bank,,2,Existing,Existing,11694.65298
6273,1959,CLP,8,EKONOMIA,SAVING,2/17/2016,2,2016,Q1,Bank,,8,Existing,Existing,14815.60951
6274,1960,CLP,19,RENDITE,PREVENTION,2/23/2016,2,2016,Q1,Bank,,4,Existing,Existing,15831.08983
6275,1960,CLP,8,EKONOMIA,SAVING,2/22/2016,2,2016,Q1,Bank,,3,Existing,Existing,11194.85334
6276,1961,CLP,6,CAPITALE DIFFERITO,SAVING,2/17/2016,2,2016,Q1,Bank,,4,Existing,Existing,14443.75673
6277,1961,CLP,19,RENDITE,PREVENTION,2/8/2016,2,2016,Q1,Bank,,7,Existing,Existing,13085.23992
6278,1962,CLP,9,CALCOLO,SAVING,2/14/2016,2,2016,Q1,Bank,,6,Existing,Existing,12390.62144
6279,1962,CLP,4,GUARDIAN PA,PROTECTION,2/15/2016,2,2016,Q1,Bank,,6,Existing,Existing,12304.37382
6280,1963,CLP,3,FUTURO PROTETTO,PROTECTION,2/11/2016,2,2016,Q1,Bank,,1,Existing,Existing,18045.98346
6281,1964,CLP,18,PREVIR,PREVENTION,2/15/2016,2,2016,Q1,Bank,,2,Existing,Existing,16249.994
6282,1965,CLP,18,PREVIR,PREVENTION,2/23/2016,2,2016,Q1,Bank,,7,Existing,Existing,14389.40248
6283,1965,CLP,12,DOPPIO VALORE,INVESTMENT,2/17/2016,2,2016,Q1,Bank,,1,Existing,Existing,20186.00603
6284,1965,CLP,9,CALCOLO,SAVING,2/27/2016,2,2016,Q1,Bank,,2,Existing,Existing,12204.34165
6285,1966,CLP,14,EXTERA,INVESTMENT,2/17/2016,2,2016,Q1,Bank,,1,Existing,Existing,17739.06494
6286,1967,CLP,3,FUTURO PROTETTO,PROTECTION,2/1/2016,2,2016,Q1,Bank,,1,Existing,Existing,15008.55854
6287,1968,CLP,19,RENDITE,PREVENTION,2/16/2016,2,2016,Q1,Bank,,1,Existing,Existing,13762.78173
6288,1969,CLP,19,RENDITE,PREVENTION,2/29/2016,2,2016,Q1,Bank,,2,Existing,Existing,13607.11102
6289,1969,CLP,11,BUON COMPLEANNO,INVESTMENT,2/17/2016,2,2016,Q1,Bank,,11,Existing,Existing,21155.48077
6290,1970,CLP,4,GUARDIAN PA,PROTECTION,2/8/2016,2,2016,Q1,Bank,,9,Existing,Existing,17291.75387
6291,1971,CLP,9,CALCOLO,SAVING,2/15/2016,2,2016,Q1,Bank,,1,Existing,Existing,12245.63625
6292,1971,CLP,18,PREVIR,PREVENTION,2/1/2016,2,2016,Q1,Bank,,4,Existing,Existing,11868.92488
6293,1972,CLP,18,PREVIR,PREVENTION,2/5/2016,2,2016,Q1,Bank,,4,Lost,Surrender/Conversion,13227.44505
6294,1973,CLP,18,PREVIR,PREVENTION,2/26/2016,2,2016,Q1,Bank,,2,Existing,Existing,15116.15036
6295,1974,CLP,19,RENDITE,PREVENTION,2/12/2016,2,2016,Q1,Bank,,3,Existing,Existing,15109.89244
6296,1974,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,2/7/2016,2,2016,Q1,Bank,,1,Existing,Existing,17285.45768
6297,1975,CLP,16,IO DECIDO DIFFERITA,PREVENTION,2/28/2016,2,2016,Q1,Bank,,10,Existing,Existing,13027.54746
6298,1976,CLP,3,FUTURO PROTETTO,PROTECTION,2/29/2016,2,2016,Q1,Bank,,8,Existing,Existing,14701.21421
6299,1977,CLP,18,PREVIR,PREVENTION,2/28/2016,2,2016,Q1,Bank,,9,Existing,Existing,15355.97227
6300,1978,CLP,3,FUTURO PROTETTO,PROTECTION,2/28/2016,2,2016,Q1,Bank,,11,Existing,Existing,18533.39246
6301,1979,CLP,11,BUON COMPLEANNO,INVESTMENT,2/26/2016,2,2016,Q1,Bank,,1,Existing,Existing,17459.42567
6302,1980,CLP,3,FUTURO PROTETTO,PROTECTION,2/25/2016,2,2016,Q1,Bank,,2,Existing,Existing,17325.93763
6303,1981,CLP,19,RENDITE,PREVENTION,2/6/2016,2,2016,Q1,Bank,,9,Existing,Existing,13177.47302
6304,1982,CLP,12,DOPPIO VALORE,INVESTMENT,2/21/2016,2,2016,Q1,Bank,,1,Existing,Existing,17391.54676
6305,1983,CLP,8,EKONOMIA,SAVING,2/2/2016,2,2016,Q1,Bank,,11,Existing,Existing,12821.94201
6306,1984,CLP,9,CALCOLO,SAVING,2/2/2016,2,2016,Q1,Bank,,6,Existing,Existing,12036.09055
6307,1985,CLP,18,PREVIR,PREVENTION,2/24/2016,2,2016,Q1,Bank,,1,Existing,Existing,12295.39441
6308,1986,CLP,17,OPZIONE RENDITA,PREVENTION,2/11/2016,2,2016,Q1,Bank,,1,Existing,Existing,16601.60948
6309,1986,CLP,3,FUTURO PROTETTO,PROTECTION,2/11/2016,2,2016,Q1,Bank,,3,Existing,Existing,11817.97291
6310,1987,CLP,8,EKONOMIA,SAVING,2/6/2016,2,2016,Q1,Bank,,1,Existing,Existing,10063.55073
6311,1988,CLP,14,EXTERA,INVESTMENT,2/11/2016,2,2016,Q1,Bank,,1,Existing,Existing,15294.49774
6312,1989,CLP,11,BUON COMPLEANNO,INVESTMENT,2/17/2016,2,2016,Q1,Bank,,4,Existing,Existing,16942.00401
6313,1989,CLP,3,FUTURO PROTETTO,PROTECTION,2/26/2016,2,2016,Q1,Bank,,4,Existing,Existing,14125.55332
6314,1989,CLP,8,EKONOMIA,SAVING,2/5/2016,2,2016,Q1,Bank,,9,In-Force,New Business,10721.65394
6315,1990,CLP,6,CAPITALE DIFFERITO,SAVING,2/24/2016,2,2016,Q1,Bank,,1,Existing,Existing,12394.36417
6316,1991,CLP,17,OPZIONE RENDITA,PREVENTION,2/2/2016,2,2016,Q1,Bank,,9,Existing,Existing,11292.95536
6317,1992,CLP,3,FUTURO PROTETTO,PROTECTION,2/3/2016,2,2016,Q1,Bank,,3,Existing,Existing,14365.57687
6318,1992,CLP,18,PREVIR,PREVENTION,2/12/2016,2,2016,Q1,Bank,,10,Existing,Existing,13050.73003
6319,1993,CLP,12,DOPPIO VALORE,INVESTMENT,2/10/2016,2,2016,Q1,Bank,,10,Existing,Existing,21806.58565
6320,1994,CLP,19,RENDITE,PREVENTION,2/6/2016,2,2016,Q1,Bank,,1,Existing,Existing,16607.53965
6321,1994,CLP,9,CALCOLO,SAVING,2/26/2016,2,2016,Q1,Bank,,1,Existing,Existing,12306.27238
6322,1995,CLP,8,EKONOMIA,SAVING,2/16/2016,2,2016,Q1,Bank,,10,Existing,Existing,11823.3573
6323,1996,CLP,18,PREVIR,PREVENTION,2/22/2016,2,2016,Q1,Bank,,1,Existing,Existing,14523.13832
6324,1997,CLP,3,FUTURO PROTETTO,PROTECTION,2/12/2016,2,2016,Q1,Bank,,3,Existing,Existing,14450.59099
6325,1998,CLP,8,EKONOMIA,SAVING,2/22/2016,2,2016,Q1,Bank,,7,Existing,Existing,15399.91046
6326,1999,CLP,4,GUARDIAN PA,PROTECTION,2/22/2016,2,2016,Q1,Bank,,1,Existing,Existing,13349.24392
6327,1999,CLP,19,RENDITE,PREVENTION,2/28/2016,2,2016,Q1,Bank,,1,Existing,Existing,13390.66453
6328,2000,CLP,16,IO DECIDO DIFFERITA,PREVENTION,2/24/2016,2,2016,Q1,Bank,,8,In-Force,New Business,10813.46719
6329,2000,CLP,9,CALCOLO,SAVING,2/9/2016,2,2016,Q1,Bank,,1,Existing,Existing,14586.13804
6330,2000,CLP,14,EXTERA,INVESTMENT,2/3/2016,2,2016,Q1,Bank,,6,Existing,Existing,19488.72104
6331,2001,CLP,4,GUARDIAN PA,PROTECTION,2/5/2016,2,2016,Q1,Bank,,8,Existing,Existing,17288.30579
6332,2002,CLP,8,EKONOMIA,SAVING,2/1/2016,2,2016,Q1,Bank,,1,Existing,Existing,11085.70559
6333,2003,CLP,12,DOPPIO VALORE,INVESTMENT,2/29/2016,2,2016,Q1,Bank,,11,Lost,Surrender/Conversion,19281.36423
6334,2003,CLP,18,PREVIR,PREVENTION,2/23/2016,2,2016,Q1,Bank,,2,Existing,Existing,12884.89582
6335,2004,CLP,4,GUARDIAN PA,PROTECTION,2/17/2016,2,2016,Q1,Bank,,10,Existing,Existing,12414.85489
6336,2005,CLP,7,ZURICH FONTE,SAVING,2/29/2016,2,2016,Q1,Bank,,2,Existing,Existing,12836.92745
6337,2006,CLP,19,RENDITE,PREVENTION,2/2/2016,2,2016,Q1,Bank,,1,Existing,Existing,16357.21094
6338,2007,CLP,11,BUON COMPLEANNO,INVESTMENT,2/5/2016,2,2016,Q1,Bank,,6,Existing,Existing,16869.0842
6339,2008,CLP,3,FUTURO PROTETTO,PROTECTION,2/22/2016,2,2016,Q1,Bank,,10,Existing,Existing,14818.08428
6340,2008,CLP,12,DOPPIO VALORE,INVESTMENT,2/4/2016,2,2016,Q1,Bank,,1,Existing,Existing,16722.81329
6341,2008,CLP,19,RENDITE,PREVENTION,2/28/2016,2,2016,Q1,Bank,,7,Existing,Existing,16556.0377
6342,2009,CLP,19,RENDITE,PREVENTION,2/22/2016,2,2016,Q1,Bank,,10,Existing,Existing,15132.95347
6343,2010,CLP,19,RENDITE,PREVENTION,2/25/2016,2,2016,Q1,Bank,,11,Existing,Existing,11592.57951
6344,2011,CLP,14,EXTERA,INVESTMENT,2/11/2016,2,2016,Q1,Bank,,1,Existing,Existing,20220.50884
6345,2012,CLP,3,FUTURO PROTETTO,PROTECTION,2/5/2016,2,2016,Q1,Bank,,2,Existing,Existing,17785.36692
6346,2013,CLP,8,EKONOMIA,SAVING,2/20/2016,2,2016,Q1,Bank,,5,Existing,Existing,14922.9633
6347,2014,CLP,19,RENDITE,PREVENTION,2/23/2016,2,2016,Q1,Bank,,4,Existing,Existing,15665.95597
6348,2015,CLP,7,ZURICH FONTE,SAVING,2/17/2016,2,2016,Q1,Bank,,9,Existing,Existing,14648.60651
6349,2016,CLP,7,ZURICH FONTE,SAVING,2/12/2016,2,2016,Q1,Bank,,6,Lost,Lapse,14849.8915
6350,2017,CLP,18,PREVIR,PREVENTION,2/18/2016,2,2016,Q1,Bank,,2,In-Force,Other Movements,12606.47294
6351,2017,CLP,11,BUON COMPLEANNO,INVESTMENT,2/26/2016,2,2016,Q1,Bank,,1,Existing,Existing,19597.13507
6352,2017,CLP,8,EKONOMIA,SAVING,2/25/2016,2,2016,Q1,Bank,,1,Existing,Existing,14270.98475
6353,2018,CLP,6,CAPITALE DIFFERITO,SAVING,2/28/2016,2,2016,Q1,Bank,,1,Lost,Surrender/Conversion,14400.50825
6354,2018,CLP,16,IO DECIDO DIFFERITA,PREVENTION,2/20/2016,2,2016,Q1,Bank,,1,Existing,Existing,15543.30776
6355,2019,CLP,19,RENDITE,PREVENTION,2/26/2016,2,2016,Q1,Bank,,7,Existing,Existing,13775.46058
6356,2019,CLP,12,DOPPIO VALORE,INVESTMENT,2/1/2016,2,2016,Q1,Bank,,1,Existing,Existing,20738.82305
6357,2020,CLP,14,EXTERA,INVESTMENT,2/5/2016,2,2016,Q1,Bank,,5,Lost,Surrender/Conversion,17598.34717
6358,2020,CLP,6,CAPITALE DIFFERITO,SAVING,2/4/2016,2,2016,Q1,Bank,,3,Existing,Existing,11034.39856
6359,2020,CLP,19,RENDITE,PREVENTION,2/4/2016,2,2016,Q1,Bank,,11,Existing,Existing,15846.83852
6360,2021,CLP,3,FUTURO PROTETTO,PROTECTION,2/21/2016,2,2016,Q1,Bank,,1,Existing,Existing,15002.94956
6361,2022,CLP,4,GUARDIAN PA,PROTECTION,2/15/2016,2,2016,Q1,Bank,,2,Existing,Existing,13154.11541
6362,2023,CLP,19,RENDITE,PREVENTION,2/8/2016,2,2016,Q1,Bank,,2,Existing,Existing,15283.95807
6363,2023,CLP,14,EXTERA,INVESTMENT,2/23/2016,2,2016,Q1,Bank,,3,Existing,Existing,18964.88858
6364,2024,CLP,9,CALCOLO,SAVING,2/15/2016,2,2016,Q1,Bank,,2,Existing,Existing,11754.99703
6365,2025,CLP,19,RENDITE,PREVENTION,2/29/2016,2,2016,Q1,Bank,,2,Existing,Existing,12960.53771
6366,2026,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,2/17/2016,2,2016,Q1,Bank,,11,Existing,Existing,16336.06256
6367,2027,CLP,5,ZURICH PROTECTA,PROTECTION,2/23/2016,2,2016,Q1,Bank,,11,Existing,Existing,12935.10343
6368,2028,CLP,9,CALCOLO,SAVING,2/1/2016,2,2016,Q1,Bank,,9,Existing,Existing,13762.03236
6369,2029,CLP,4,GUARDIAN PA,PROTECTION,2/6/2016,2,2016,Q1,Bank,,1,Existing,Existing,16366.57974
6370,2030,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,2/25/2016,2,2016,Q1,Bank,,8,Existing,Existing,17715.1324
6371,2031,CLP,8,EKONOMIA,SAVING,2/27/2016,2,2016,Q1,Bank,,3,Existing,Existing,12166.39897
6372,2032,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,2/7/2016,2,2016,Q1,Bank,,6,Existing,Existing,11524.02152
6373,2033,CLP,3,FUTURO PROTETTO,PROTECTION,2/7/2016,2,2016,Q1,Bank,,1,Existing,Existing,12373.30992
6374,2034,CLP,3,FUTURO PROTETTO,PROTECTION,2/2/2016,2,2016,Q1,Bank,,4,Existing,Existing,17987.37891
6375,2035,CLP,19,RENDITE,PREVENTION,2/4/2016,2,2016,Q1,Bank,,6,Existing,Existing,15939.18429
6376,2036,CLP,9,CALCOLO,SAVING,2/1/2016,2,2016,Q1,Bank,,3,Existing,Existing,11819.25632
6377,2037,CLP,8,EKONOMIA,SAVING,2/11/2016,2,2016,Q1,Bank,,3,Existing,Existing,13221.83167
6378,2038,CLP,3,FUTURO PROTETTO,PROTECTION,2/6/2016,2,2016,Q1,Bank,,2,Existing,Existing,18447.27793
6379,2039,CLP,14,EXTERA,INVESTMENT,2/4/2016,2,2016,Q1,Bank,,1,Existing,Existing,13797.68112
6380,2040,CLP,4,GUARDIAN PA,PROTECTION,2/13/2016,2,2016,Q1,Bank,,1,Existing,Existing,12613.04346
6381,2041,CLP,8,EKONOMIA,SAVING,2/16/2016,2,2016,Q1,Bank,,4,Existing,Existing,15156.88945
6382,2042,CLP,15,MEGA TURISTA,INVESTMENT,2/23/2016,2,2016,Q1,Bank,,2,Existing,Existing,19595.28417
6383,2043,CLP,18,PREVIR,PREVENTION,2/25/2016,2,2016,Q1,Bank,,1,Lost,Surrender/Conversion,14049.73335
6384,2044,CLP,11,BUON COMPLEANNO,INVESTMENT,2/7/2016,2,2016,Q1,Bank,,1,Existing,Existing,17792.33133
6385,2044,CLP,16,IO DECIDO DIFFERITA,PREVENTION,2/16/2016,2,2016,Q1,Bank,,2,Existing,Existing,14568.29982
6386,2044,CLP,6,CAPITALE DIFFERITO,SAVING,2/13/2016,2,2016,Q1,Bank,,2,Existing,Existing,13069.88706
6387,2045,CLP,13,EAZY INVEST,INVESTMENT,2/20/2016,2,2016,Q1,Bank,,5,Existing,Existing,18161.54728
6388,2045,CLP,8,EKONOMIA,SAVING,2/23/2016,2,2016,Q1,Bank,,11,Existing,Existing,14343.12663
6389,2046,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,2/20/2016,2,2016,Q1,Bank,,10,Existing,Existing,18466.60178
6390,2046,CLP,12,DOPPIO VALORE,INVESTMENT,2/2/2016,2,2016,Q1,Bank,,5,Existing,Existing,17013.89434
6391,2047,CLP,4,GUARDIAN PA,PROTECTION,2/12/2016,2,2016,Q1,Bank,,10,Existing,Existing,14711.7092
6392,2047,CLP,9,CALCOLO,SAVING,2/26/2016,2,2016,Q1,Bank,,8,Existing,Existing,15943.81093
6393,2048,CLP,4,GUARDIAN PA,PROTECTION,2/10/2016,2,2016,Q1,Bank,,3,Existing,Existing,17112.08456
6394,2049,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,2/6/2016,2,2016,Q1,Bank,,2,Existing,Existing,16776.74552
6395,2050,CLP,8,EKONOMIA,SAVING,2/4/2016,2,2016,Q1,Bank,,4,Existing,Existing,12233.95701
6396,2050,CLP,19,RENDITE,PREVENTION,2/18/2016,2,2016,Q1,Bank,,10,Existing,Existing,11552.36364
6397,2051,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,2/3/2016,2,2016,Q1,Bank,,1,Existing,Existing,13016.30497
6398,2052,CLP,14,EXTERA,INVESTMENT,2/9/2016,2,2016,Q1,Bank,,4,Existing,Existing,16496.06431
6399,2053,CLP,3,FUTURO PROTETTO,PROTECTION,2/13/2016,2,2016,Q1,Bank,,4,Existing,Existing,13608.05569
6400,2054,CLP,18,PREVIR,PREVENTION,2/15/2016,2,2016,Q1,Bank,,2,Existing,Existing,15347.03863
6401,2054,CLP,7,ZURICH FONTE,SAVING,2/27/2016,2,2016,Q1,Bank,,11,Lost,Maturity,11837.63753
6402,2054,CLP,3,FUTURO PROTETTO,PROTECTION,2/15/2016,2,2016,Q1,Bank,,5,Existing,Existing,12472.0056
6403,2055,CLP,11,BUON COMPLEANNO,INVESTMENT,2/13/2016,2,2016,Q1,Bank,,2,Existing,Existing,16653.81456
6404,2056,CLP,3,FUTURO PROTETTO,PROTECTION,2/21/2016,2,2016,Q1,Bank,,11,Existing,Existing,14391.8579
6405,2057,CLP,8,EKONOMIA,SAVING,2/17/2016,2,2016,Q1,Bank,,10,Lost,Maturity,11489.49885
6406,2058,CLP,14,EXTERA,INVESTMENT,2/16/2016,2,2016,Q1,Bank,,1,Existing,Existing,15500.12075
6407,2059,CLP,3,FUTURO PROTETTO,PROTECTION,2/26/2016,2,2016,Q1,Bank,,2,Existing,Existing,17509.91715
6408,2060,CLP,3,FUTURO PROTETTO,PROTECTION,2/13/2016,2,2016,Q1,Bank,,5,Lost,Surrender/Conversion,13059.428
6409,2060,CLP,18,PREVIR,PREVENTION,2/1/2016,2,2016,Q1,Bank,,8,Existing,Existing,12812.07462
6410,2060,CLP,12,DOPPIO VALORE,INVESTMENT,2/13/2016,2,2016,Q1,Bank,,2,Existing,Existing,15603.40583
6411,2061,CLP,11,BUON COMPLEANNO,INVESTMENT,2/27/2016,2,2016,Q1,Bank,,2,Existing,Existing,18877.52583
6412,2062,CLP,7,ZURICH FONTE,SAVING,2/18/2016,2,2016,Q1,Bank,,2,Existing,Existing,13009.00175
6413,2063,CLP,8,EKONOMIA,SAVING,2/12/2016,2,2016,Q1,Bank,,3,Existing,Existing,15575.7599
6414,2064,CLP,18,PREVIR,PREVENTION,2/26/2016,2,2016,Q1,Bank,,4,Lost,Maturity,11464.7143
6415,2065,CLP,19,RENDITE,PREVENTION,2/1/2016,2,2016,Q1,Bank,,5,Existing,Existing,14720.01114
6416,2066,CLP,14,EXTERA,INVESTMENT,2/14/2016,2,2016,Q1,Bank,,6,Existing,Existing,15429.31125
6417,2067,CLP,3,FUTURO PROTETTO,PROTECTION,2/23/2016,2,2016,Q1,Bank,,6,Existing,Existing,12801.79131
6418,2067,CLP,8,EKONOMIA,SAVING,2/24/2016,2,2016,Q1,Bank,,3,Existing,Existing,12439.90079
6419,2068,CLP,8,EKONOMIA,SAVING,2/27/2016,2,2016,Q1,Bank,,6,Existing,Existing,15106.69559
6420,2068,CLP,11,BUON COMPLEANNO,INVESTMENT,2/20/2016,2,2016,Q1,Bank,,5,Existing,Existing,15905.86496
6421,2069,CLP,14,EXTERA,INVESTMENT,2/24/2016,2,2016,Q1,Bank,,2,Existing,Existing,17289.21349
6422,2070,CLP,3,FUTURO PROTETTO,PROTECTION,2/20/2016,2,2016,Q1,Bank,,1,Existing,Existing,12564.18431
6423,2071,CLP,18,PREVIR,PREVENTION,2/2/2016,2,2016,Q1,Bank,,2,Existing,Existing,13807.64984
6424,2072,CLP,8,EKONOMIA,SAVING,2/1/2016,2,2016,Q1,Bank,,1,Existing,Existing,12901.44442
6425,2073,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,2/11/2016,2,2016,Q1,Bank,,4,Existing,Existing,14994.17193
6426,2074,CLP,8,EKONOMIA,SAVING,2/29/2016,2,2016,Q1,Bank,,1,Existing,Existing,14005.44051
6427,2075,CLP,14,EXTERA,INVESTMENT,2/24/2016,2,2016,Q1,Bank,,1,Existing,Existing,18207.58221
6428,2076,CLP,3,FUTURO PROTETTO,PROTECTION,2/22/2016,2,2016,Q1,Bank,,1,Existing,Existing,18713.28087
6429,2077,CLP,6,CAPITALE DIFFERITO,SAVING,2/9/2016,2,2016,Q1,Bank,,5,Existing,Existing,12929.7903
6430,2078,CLP,19,RENDITE,PREVENTION,2/20/2016,2,2016,Q1,Bank,,8,In-Force,Other Movements,10986.39043
6431,2078,CLP,8,EKONOMIA,SAVING,2/22/2016,2,2016,Q1,Bank,,2,Existing,Existing,13866.87691
6432,2079,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,2/4/2016,2,2016,Q1,Bank,,3,Lost,Surrender/Conversion,16942.02551
6433,2080,CLP,19,RENDITE,PREVENTION,2/23/2016,2,2016,Q1,Bank,,7,Existing,Existing,15008.54062
6434,2080,CLP,8,EKONOMIA,SAVING,2/15/2016,2,2016,Q1,Bank,,1,Existing,Existing,10855.97924
6435,2081,CLP,3,FUTURO PROTETTO,PROTECTION,2/19/2016,2,2016,Q1,Bank,,2,Existing,Existing,14326.57929
6436,2082,CLP,3,FUTURO PROTETTO,PROTECTION,2/22/2016,2,2016,Q1,Bank,,1,Existing,Existing,16410.84591
6437,2083,CLP,6,CAPITALE DIFFERITO,SAVING,2/15/2016,2,2016,Q1,Bank,,2,Existing,Existing,15398.64812
6438,2083,CLP,3,FUTURO PROTETTO,PROTECTION,2/26/2016,2,2016,Q1,Bank,,10,Existing,Existing,14084.32495
